TLID,NAME,LENGTH
62068010,62068010a,294.73282
62051533,62051533b,75.04953
62051535,62051535a,95.63321
62051542,62051542a,89.98474
62054544,62054544a,376.65322
62057037,62057037a,428.27094
62057038,62057038b,100.02045
62089140,62089140b,842.73838
62072500,62072500b,104.05524
62072501,62072501a,69.106
62072502,62072502a,140.55324
62064939,62064939b,320.21551
62064953,62064953b,68.34615
62089325,62089325a,84.42319
62072211,62072211b,92.52071
62072213,62072213b,121.03689
62072214,62072214a,348.3371
62068039,62068039b,136.98425
62068053,62068053b,79.61469
62068054,62068054a,61.32321
62072630,62072630a,44.40488
62072631,62072631b,56.1764
62072642,62072642a,114.3783
62068195,62068195a,170.90239
62068202,62068202b,349.26775
62068210,62068210b,61.7304
62068211,62068211a,179.44638
62068212,62068212b,88.80806
62068216,62068216b,157.38904
62072630,62072630b,44.40488
62068212,62068212a,88.80806
62068225,62068225a,155.93078
62068238,62068238b,145.34938
62073647,62073647a,114.00951
62073648,62073648b,149.69579
62073649,62073649b,173.8588
62071784,62071784b,358.26268
62064995,62064995b,88.10414
62075455,62075455a,26.64787
62078694,62078694a,19.95446
62078699,62078699b,23.78275
62105891,62105891a,113.24651
62068049,62068049b,61.72344
62068051,62068051a,34.17746
62079887,62079887a,73.92698
62080974,62080974a,75.31757
62105459,62105459b,100.69069
62078660,62078660b,149.34479
62072712,62072712b,316.64195
62072713,62072713b,120.70318
62072724,62072724a,238.88413
62072641,62072641b,44.66469
62081886,62081886a,79.882
62083765,62083765b,43.68769
62072754,62072754b,173.54566
62072758,62072758a,56.1765
62072759,62072759b,101.39878
62072760,62072760a,121.66689
62051638,62051638b,121.51341
62051809,62051809a,103.73963
62051810,62051810b,192.4752
62051631,62051631b,45.2392
62053361,62053361a,145.87712
62053369,62053369a,75.99963
62053370,62053370b,241.58968
62053372,62053372b,178.19981
62053353,62053353a,112.35277
62053365,62053365a,104.41528
62053366,62053366b,44.66151
62057038,62057038a,100.02045
62057039,62057039b,322.39585
62057040,62057040b,181.98235
62054270,62054270a,129.55681
62054277,62054277a,25.97084
62088984,62088984b,103.23041
62057123,62057123b,68.36239
62057108,62057108a,123.33401
62057109,62057109b,90.48217
62057110,62057110a,48.67005
62048678,62048678a,105.73298
62048679,62048679a,294.27918
62092967,62092967b,151.3941
62048675,62048675b,48.61429
62092939,62092939a,87.56616
62092966,62092966a,214.07496
62105793,62105793b,288.62524
62047413,62047413b,229.74073
62074871,62074871b,67.07959
62090404,62090404b,69.86546
62092818,62092818a,397.97929
62047335,62047335a,316.57952
62084177,62084177b,17.85275
62088546,62088546a,230.90988
62048681,62048681b,201.41183
62084332,62084332b,48.59945
62079541,62079541b,71.08641
62080763,62080763a,38.63266
62105289,62105289a,115.30497
62046456,62046456a,203.25432
62088473,62088473b,304.48057
62088483,62088483a,176.4196
62043245,62043245b,218.80817
62088189,62088189a,408.25182
62084323,62084323a,119.80646
62046536,62046536b,280.25236
62046568,62046568b,132.94373
62046569,62046569a,85.04899
62096756,62096756a,208.92686
62096786,62096786b,106.27405
62046449,62046449b,63.14187
62084330,62084330b,23.11747
62084331,62084331a,134.51003
62084332,62084332a,48.59945
62088185,62088185a,657.60698
62096756,62096756b,208.92686
62096757,62096757a,2.75745
62096755,62096755b,162.27851
62096757,62096757b,2.75745
62096782,62096782b,484.30804
62046537,62046537b,192.96368
62046567,62046567a,321.64103
62046568,62046568a,132.94373
62046624,62046624b,101.85157
62046632,62046632a,45.8827
62083153,62083153a,176.64702
62104870,62104870a,177.07045
62046453,62046453b,387.49878
62046455,62046455b,116.62789
62088470,62088470b,340.06504
62092969,62092969b,73.78306
62092970,62092970a,83.13731
62092971,62092971b,34.35497
62092972,62092972a,195.6879
62084329,62084329b,39.88614
62084335,62084335a,9.33522
62090345,62090345b,162.8011
62084335,62084335b,9.33522
62084339,62084339a,75.64035
62084341,62084341a,238.21462
62100482,62100482b,182.31886
62046449,62046449a,63.14187
62046450,62046450b,123.59879
62104862,62104862a,95.60603
62080768,62080768b,78.76579
62092872,62092872b,316.23813
62092873,62092873a,355.85196
62092874,62092874b,157.13779
62103217,62103217a,504.96953
62046614,62046614a,214.42583
62048678,62048678b,105.73298
62048682,62048682a,171.6149
62047419,62047419b,12.33244
62074871,62074871a,67.07959
62090403,62090403b,117.74797
62094212,62094212b,96.43422
62077329,62077329b,170.56452
62084333,62084333a,7.05773
62084339,62084339b,75.64035
62090345,62090345a,162.8011
62065013,62065013b,114.01036
62071782,62071782b,377.91777
62071785,62071785a,215.45302
62071788,62071788a,427.7021
62047211,62047211b,681.18418
62057199,62057199b,218.63873
62064838,62064838a,62.01638
62064839,62064839b,160.33538
62064844,62064844b,112.99392
62046526,62046526b,538.20653
62046569,62046569b,85.04899
62046570,62046570a,242.98567
62064966,62064966a,211.1878
62065000,62065000a,69.16405
62065001,62065001b,322.63575
62065002,62065002b,76.86723
62064995,62064995a,88.10414
62065010,62065010a,79.61431
62065012,62065012b,81.04322
62071959,62071959b,34.57638
62071960,62071960a,65.73196
62071988,62071988a,355.811
62063235,62063235a,324.42042
62081997,62081997b,97.31018
62083446,62083446a,158.76081
62064842,62064842b,51.44432
62046626,62046626a,186.88499
62046632,62046632b,45.8827
62088495,62088495a,145.91256
62046533,62046533b,376.32226
62046566,62046566a,788.03182
62088485,62088485b,158.41409
62088492,62088492b,315.93253
62048675,62048675a,48.61429
62048677,62048677b,322.13033
62075957,62075957b,88.16518
62048620,62048620a,66.4736
62048625,62048625a,128.97426
62092873,62092873b,355.85196
62092959,62092959b,80.13405
62047419,62047419a,12.33244
62104920,62104920b,177.85748
62084329,62084329a,39.88614
62084330,62084330a,23.11747
62084337,62084337b,40.02601
62084338,62084338b,220.10054
62092971,62092971a,34.35497
62049229,62049229a,470.97642
62049238,62049238a,161.98662
62049239,62049239a,260.9507
62049240,62049240b,110.2261
62084337,62084337a,40.02601
62084338,62084338a,220.10054
62091763,62091763b,111.69977
62046558,62046558a,182.31572
62088485,62088485a,158.41409
62099347,62099347a,31.10916
62079541,62079541a,71.08641
62084333,62084333b,7.05773
62084340,62084340a,42.24164
62084341,62084341b,238.21462
62047393,62047393b,91.10949
62047394,62047394a,74.71827
62047395,62047395b,124.5251
62043309,62043309b,530.36799
62043577,62043577a,52.02208
62082549,62082549a,204.85744
62091769,62091769a,160.0675
62091771,62091771b,193.46627
62048620,62048620b,66.4736
62105793,62105793a,288.62524
62047409,62047409a,135.8876
62047412,62047412b,109.58755
62097396,62097396a,65.29922
62092888,62092888b,60.19648
62049235,62049235a,131.85439
62099347,62099347b,31.10916
62099348,62099348a,166.40776
62099349,62099349b,388.03312
62083152,62083152b,174.03786
62084318,62084318a,19.31265
62084319,62084319b,32.03736
62084320,62084320a,33.74875
62092887,62092887a,149.10625
62092888,62092888a,60.19648
62092890,62092890b,108.92281
62084320,62084320b,33.74875
62091958,62091958a,230.70479
62091962,62091962a,102.14942
62091966,62091966b,72.24751
62084340,62084340b,42.24164
62084342,62084342a,5.65771
62084344,62084344a,258.90362
62104908,62104908b,115.22174
62084342,62084342b,5.65771
62084345,62084345a,51.77479
62084347,62084347a,198.48828
62048684,62048684b,222.02519
62048687,62048687a,131.64388
62048688,62048688a,347.64563
62084982,62084982a,39.60958
62048680,62048680b,130.69925
62048682,62048682b,171.6149
62048684,62048684a,222.02519
62043303,62043303a,72.87793
62043577,62043577b,52.02208
62088199,62088199b,594.5872
62084318,62084318b,19.31265
62096393,62096393a,481.75491
62096394,62096394a,120.96762
62096401,62096401b,31.36642
62045326,62045326a,328.69304
62045331,62045331b,897.7241
62079473,62079473a,1554.95844
62045189,62045189b,425.30034
62045241,62045241a,21.79814
62045243,62045243b,338.21391
62104499,62104499b,20.30248
62104500,62104500a,183.68447
62104501,62104501b,334.60853
62045230,62045230b,294.99783
62045241,62045241b,21.79814
62104786,62104786b,498.71999
62104499,62104499a,20.30248
62104952,62104952b,298.47354
62045349,62045349a,330.85103
62045357,62045357b,135.97013
62099567,62099567a,75.93585
62106293,62106293a,310.92604
62091764,62091764b,88.23932
62084319,62084319a,32.03736
62092911,62092911b,57.39265
62091967,62091967b,57.95463
62096373,62096373a,106.2956
62096378,62096378b,144.49347
62096379,62096379a,212.49373
62046613,62046613b,145.72789
62046615,62046615a,281.0063
62046619,62046619a,160.76379
62099567,62099567b,75.93585
62104504,62104504a,38.91008
62104506,62104506a,33.76281
62080310,62080310b,220.71931
62104504,62104504b,38.91008
62104505,62104505a,72.17206
62104508,62104508a,59.43613
62048866,62048866b,351.20052
62049209,62049209a,327.9054
62088705,62088705a,408.26372
62105027,62105027a,257.28554
62084343,62084343b,38.20156
62084346,62084346a,121.58757
62084347,62084347b,198.48828
62084348,62084348a,60.84978
62097398,62097398b,94.14802
62091969,62091969b,91.95285
62096753,62096753a,103.78888
62096786,62096786a,106.27405
62084982,62084982b,39.60958
62090400,62090400a,588.10005
62090400,62090400b,588.10005
62048040,62048040a,40.64157
62048042,62048042a,1094.4036
62048043,62048043b,668.28468
62104956,62104956b,705.43001
62045308,62045308b,11.50837
62045331,62045331a,897.7241
62045310,62045310a,2.3377
62102796,62102796a,104.25257
62048038,62048038a,68.84533
62048040,62048040b,40.64157
62043211,62043211a,765.31731
62043212,62043212b,571.82954
62043439,62043439b,1548.21348
62048042,62048042b,1094.4036
62045240,62045240b,135.71397
62048038,62048038b,68.84533
62048039,62048039a,1052.03227
62088622,62088622a,337.70643
62088623,62088623b,424.09532
62104506,62104506b,33.76281
62104508,62104508b,59.43613
62106294,62106294a,490.50148
62104501,62104501a,334.60853
62104505,62104505b,72.17206
62084343,62084343a,38.20156
62084344,62084344b,258.90362
62084345,62084345b,51.77479
62048622,62048622b,159.87156
62075957,62075957a,88.16518
62084317,62084317b,63.90126
62048621,62048621b,97.28816
62047337,62047337a,61.5317
62046626,62046626b,186.88499
62084317,62084317a,63.90126
62047394,62047394b,74.71827
62045308,62045308a,11.50837
62045310,62045310b,2.3377
62096400,62096400b,150.82365
62096401,62096401a,31.36642
62096402,62096402b,243.14592
62092970,62092970b,83.13731
62082534,62082534a,25.62184
62106008,62106008b,66.17051
62045557,62045557b,265.61059
62104862,62104862b,95.60603
62043424,62043424a,277.03726
62043479,62043479b,14.18034
62043211,62043211b,765.31731
62043479,62043479a,14.18034
62104497,62104497b,277.98373
62045069,62045069b,900.34288
62104775,62104775a,595.89798
62045323,62045323a,1072.5438
62088365,62088365b,651.93271
62045244,62045244a,26.28607
62045245,62045245a,346.16302
62045297,62045297b,373.12847
62045334,62045334a,6.6849
62045337,62045337a,639.71776
62045240,62045240a,135.71397
62045243,62045243a,338.21391
62045244,62045244b,26.28607
62045323,62045323b,1072.5438
62045334,62045334b,6.6849
62102796,62102796b,104.25257
62045245,62045245b,346.16302
62045246,62045246a,3064.38705
62104497,62104497a,277.98373
62104498,62104498a,304.16387
62104500,62104500b,183.68447
62091965,62091965b,69.61417
62091966,62091966a,72.24751
62091967,62091967a,57.95463
62096394,62096394b,120.96762
62047199,62047199a,172.82484
62100481,62100481b,429.1892
62089506,62089506b,463.79175
62046455,62046455a,116.62789
62046457,62046457b,209.13249
62097651,62097651a,409.99881
62092887,62092887b,149.10625
62043472,62043472a,19.40554
62088204,62088204b,782.21023
62043472,62043472b,19.40554
62045190,62045190b,907.12645
62097682,62097682a,215.259
62045262,62045262a,482.27806
62045268,62045268a,835.21266
62045279,62045279b,29.81534
62096265,62096265a,1136.5457
62106294,62106294b,490.50148
62045279,62045279a,29.81534
62045297,62045297a,373.12847
62043424,62043424b,277.03726
62043711,62043711a,184.7871
62043712,62043712a,16.24269
62043712,62043712b,16.24269
62045252,62045252b,740.1409
62104498,62104498b,304.16387
62045246,62045246b,3064.38705
62097396,62097396b,65.29922
62097397,62097397a,50.07626
62097398,62097398a,94.14802
62043567,62043567b,374.00571
62043568,62043568b,52.09179
62104705,62104705b,712.00141
62088473,62088473a,304.48057
62096753,62096753b,103.78888
62096754,62096754a,16.36576
62096755,62096755a,162.27851
62047417,62047417b,92.66836
62047422,62047422b,269.91735
62104920,62104920a,177.85748
62080717,62080717b,406.87108
62094900,62094900b,287.46957
62094901,62094901a,1297.41179
62088198,62088198a,478.29705
62048043,62048043a,668.28468
62048076,62048076b,432.36058
62104956,62104956a,705.43001
62045337,62045337b,639.71776
62045368,62045368a,1068.48394
62088352,62088352b,1342.79797
62088365,62088365a,651.93271
62097682,62097682b,215.259
62097683,62097683a,898.88532
62097684,62097684a,924.04192
62045075,62045075a,507.70982
62080716,62080716b,311.04074
62094546,62094546a,833.58004
62045262,62045262b,482.27806
62043210,62043210a,391.05154
62043290,62043290a,30.69337
62043711,62043711b,184.7871
62043290,62043290b,30.69337
62045089,62045089b,693.81052
62045252,62045252a,740.1409
62097681,62097681b,354.31819
62045086,62045086a,287.40451
62045096,62045096b,809.2282
62094901,62094901b,1297.41179
62088206,62088206b,528.24844
62043439,62043439a,1548.21348
62043689,62043689b,227.46862
62079760,62079760a,74.73548
62088337,62088337b,94.78303
62043209,62043209b,228.62316
62043210,62043210b,391.05154
62088198,62088198b,478.29705
62079760,62079760b,74.73548
62080716,62080716a,311.04074
62080717,62080717a,406.87108
62080719,62080719b,399.62421
62097684,62097684b,924.04192
62045075,62045075b,507.70982
62088204,62088204a,782.21023
62088206,62088206a,528.24844
62045089,62045089a,693.81052
62045091,62045091a,278.31548
62094900,62094900a,287.46957
62104775,62104775b,595.89798
62043468,62043468b,26.57059
62043689,62043689a,227.46862
62043690,62043690a,71.40162
62043310,62043310a,253.87872
62043317,62043317b,424.04095
62088200,62088200b,501.97282
62048072,62048072a,298.7489
62104953,62104953b,3375.2233
62045264,62045264b,189.44144
62045266,62045266a,665.67551
62045263,62045263a,255.11513
62045264,62045264a,189.44144
62045265,62045265a,396.675
62048076,62048076a,432.36058
62048078,62048078b,269.24344
62104957,62104957a,442.80899
62045255,62045255a,679.2798
62097681,62097681a,354.31819
62079471,62079471b,166.4153
62080719,62080719a,399.62421
62088337,62088337a,94.78303
62045090,62045090b,200.57398
62104959,62104959b,958.67925
62045090,62045090a,200.57398
62045091,62045091b,278.31548
62045099,62045099a,808.46368
62063423,62063423a,28.15023
62063425,62063425b,284.79173
62064811,62064811a,84.46968
62064832,62064832a,308.54001
62064833,62064833b,174.14685
62065043,62065043b,555.36048
62054276,62054276b,61.28076
62055768,62055768a,88.90743
62076447,62076447b,45.36001
62064591,62064591b,100.99493
62064675,62064675a,118.40029
62064685,62064685b,142.26321
62043199,62043199b,108.66801
62043207,62043207a,46.15963
62043208,62043208a,91.37569
62068012,62068012b,369.22821
62068013,62068013b,309.69788
62068252,62068252a,98.80323
62043236,62043236a,58.43488
62043317,62043317a,424.04095
62043691,62043691b,867.1975
62068250,62068250a,117.44531
62068251,62068251b,253.08989
62068490,62068490b,97.84954
62094352,62094352a,75.28024
62045086,62045086b,287.40451
62064591,62064591a,100.99493
62048084,62048084a,445.15044
62104957,62104957b,442.80899
62104959,62104959a,958.67925
62063244,62063244b,85.92884
62078556,62078556b,62.55106
62083787,62083787a,71.14523
62043690,62043690b,71.40162
62068206,62068206a,103.23343
62068207,62068207b,89.22959
62068452,62068452b,175.78938
62045255,62045255b,679.2798
62045263,62045263b,255.11513
62045272,62045272a,290.59933
62064967,62064967b,79.44246
62064968,62064968b,143.38723
62065128,62065128a,95.68043
62101392,62101392a,206.14885
62045084,62045084a,253.49061
62045092,62045092a,233.34138
62088207,62088207a,1507.18244
62064965,62064965a,62.0198
62064969,62064969b,186.95571
62064970,62064970b,81.03744
62045266,62045266b,665.67551
62045268,62045268b,835.21266
62045269,62045269a,646.88236
62097683,62097683b,898.88532
62052026,62052026b,65.14462
62045084,62045084b,253.49061
62075009,62075009b,318.29163
62079471,62079471a,166.4153
62080721,62080721b,2299.5152
62043236,62043236b,58.43488
62043468,62043468a,26.57059
62043208,62043208b,91.37569
62043209,62043209a,228.62316
62043704,62043704b,1170.29645
62076221,62076221b,133.49976
62051886,62051886a,494.59123
62051887,62051887a,129.54976
62105091,62105091b,666.16211
62054250,62054250a,152.02955
62054254,62054254b,877.57473
62055754,62055754a,264.8126
62077693,62077693b,234.6317
62077696,62077696a,175.48077
62077697,62077697a,131.9061
